int.f0,-0.605683377135473
app.mthd.os.f0,-1.74351499199106
app.rate.ni.f0,-0.0111490009460872
man.dm.f0,0.399670699937794
man.source.pig.f0,-0.592028581423498
app.mthd.cs.f0,-7.63373787323506
int.r1,-0.939215157554942
app.mthd.bc.r1,0.793524800080501
man.dm.r1,-0.139881887708132
air.temp.r1,0.0735426766754151
wind.2m.r1,0.150267203970342
app.mthd.ts.r1,-0.459071351818907
ts.cereal.hght.r1,-0.244712378321887
man.ph.r1,0.665
int.r2,-1.79918545831297
rain.rate.r2,0.394021556916743
int.r3,-3.22841225187594
app.mthd.bc.r3,0.561539558429444
app.mthd.cs.r3,-0.666474172842208
man.ph.r3,0.238
incorp.shallow.f4,-0.964966548279922
incorp.shallow.r3,-0.580526893811793
incorp.deep.f4,-3.6949495394145
incorp.deep.r3,-1.2656956200405
